"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"12.04.2024","32,45","32,40","32,50","32,22","886,60K","-0,52%"
"11.04.2024","32,62","32,71","32,80","31,95","3,45M","-0,67%"
"10.04.2024","32,84","32,35","32,96","32,30","5,25M","0,89%"
"09.04.2024","32,55","32,51","32,68","31,95","3,58M","0,18%"
"08.04.2024","32,49","32,30","32,62","31,86","4,27M","0,34%"
"05.04.2024","32,38","32,72","32,79","32,15","5,45M","-0,61%"
"04.04.2024","32,58","33,18","33,83","32,49","4,73M","-1,57%"
"03.04.2024","33,10","32,77","33,25","32,32","5,03M","1,07%"
"02.04.2024","32,75","32,47","33,06","32,07","6,56M","1,11%"
"01.04.2024","32,39","33,51","33,60","32,29","6,16M","-2,76%"
"28.03.2024","33,31","33,12","33,91","32,99","6,79M","0,48%"
"27.03.2024","33,15","33,43","33,43","32,95","4,85M","-0,45%"
"26.03.2024","33,30","33,04","33,64","32,80","7,83M","-0,66%"
"25.03.2024","33,52","33,35","33,77","32,72","11,20M","0,42%"
"23.03.2024","33,38","33,38","33,38","33,38","","0,09%"
"22.03.2024","33,35","31,20","33,65","31,16","24,19M","7,93%"
"21.03.2024","30,90","31,80","31,80","30,64","9,04M","-2,46%"
"20.03.2024","31,68","31,57","32,10","31,08","9,40M","0,35%"
"19.03.2024","31,57","29,63","31,63","29,60","16,84M","6,55%"
"18.03.2024","29,63","29,73","30,00","27,66","18,05M","1,82%"
"15.03.2024","29,10","29,53","29,80","29,03","12,60M","-0,92%"
"14.03.2024","29,37","27,35","29,46","27,35","24,08M","10,21%"
"13.03.2024","26,65","26,28","27,08","26,27","8,09M","0,64%"
"12.03.2024","26,48","26,73","26,73","25,91","4,91M","-0,56%"
"11.03.2024","26,63","26,79","26,96","26,09","3,57M","-0,78%"
"08.03.2024","26,84","26,31","27,26","26,30","4,52M","1,51%"
"07.03.2024","26,44","26,70","27,10","26,13","6,40M","-1,20%"
"06.03.2024","26,76","26,88","27,06","26,03","7,36M","-0,15%"
"05.03.2024","26,80","27,24","27,30","26,73","10,21M","-0,74%"
"04.03.2024","27,00","25,98","27,10","25,80","20,79M","4,33%"
"01.03.2024","25,88","24,93","25,93","24,72","15,71M","5,94%"
"29.02.2024","24,43","23,93","24,43","23,71","6,08M","2,05%"
"28.02.2024","23,94","23,38","24,12","23,33","8,44M","2,09%"
"27.02.2024","23,45","22,93","23,95","22,88","7,61M","2,67%"
"26.02.2024","22,84","22,67","23,13","22,60","4,71M","0,48%"
"23.02.2024","22,73","22,77","23,08","22,66","4,20M","-0,18%"
"22.02.2024","22,77","22,54","23,07","22,51","7,01M","1,20%"
"21.02.2024","22,50","22,73","22,79","22,28","4,93M","-1,19%"
"20.02.2024","22,77","22,64","23,04","22,50","3,26M","0,40%"
"19.02.2024","22,68","22,32","22,73","22,19","1,86M","0,76%"
"16.02.2024","22,51","22,77","22,87","22,39","2,94M","-0,84%"
"15.02.2024","22,70","22,77","23,00","22,44","2,99M","-0,48%"
"14.02.2024","22,81","22,22","22,81","22,20","3,83M","1,11%"
"09.02.2024","22,56","21,89","22,78","21,89","8,86M","2,92%"
"08.02.2024","21,92","21,54","21,96","21,45","3,86M","1,06%"
"07.02.2024","21,69","21,92","22,22","21,63","6,08M","-0,64%"
"06.02.2024","21,83","22,52","22,66","21,55","14,96M","-3,83%"
"05.02.2024","22,70","22,47","22,84","22,16","5,42M","1,16%"
"02.02.2024","22,44","22,58","22,62","21,99","5,96M","-0,13%"
"01.02.2024","22,47","22,69","22,78","21,96","8,10M","-1,36%"
"31.01.2024","22,78","22,96","23,25","22,67","6,53M","-0,39%"
"30.01.2024","22,87","22,30","22,92","22,24","4,67M","2,46%"
"29.01.2024","22,32","22,31","22,37","21,86","5,86M","-0,36%"
"26.01.2024","22,40","22,72","22,92","22,26","2,71M","-1,41%"
"25.01.2024","22,72","22,92","22,92","22,42","2,39M","-0,04%"
"24.01.2024","22,73","22,56","23,20","22,56","5,67M","1,02%"
"23.01.2024","22,50","21,85","22,51","21,77","6,41M","3,45%"
"22.01.2024","21,75","21,42","21,78","21,28","4,99M","1,97%"
"19.01.2024","21,33","21,10","21,48","20,82","4,41M","1,23%"
"18.01.2024","21,07","21,50","21,50","20,95","1,88M","-1,03%"
"17.01.2024","21,29","21,27","21,60","21,21","2,89M","-0,28%"
"16.01.2024","21,35","21,33","21,44","21,04","6,78M","-0,33%"
"15.01.2024","21,42","21,63","21,68","21,36","1,65M","-1,29%"
"12.01.2024","21,70","21,80","21,85","21,45","3,24M","-0,91%"
"11.01.2024","21,90","22,43","22,43","21,74","7,92M","-1,88%"
"10.01.2024","22,32","21,58","22,40","21,52","13,88M","3,38%"
"09.01.2024","21,59","21,70","21,94","21,50","2,48M","-0,42%"
"08.01.2024","21,68","21,39","21,77","21,39","4,72M","1,45%"
"05.01.2024","21,37","21,17","21,37","21,02","4,36M","1,04%"
"04.01.2024","21,15","21,54","21,55","20,86","7,92M","-1,90%"
"03.01.2024","21,56","21,99","22,06","21,33","10,77M","-2,09%"
"02.01.2024","22,02","22,39","22,47","21,85","5,80M","-1,65%"
"28.12.2023","22,39","22,53","22,75","22,24","25,89M","-1,19%"
"27.12.2023","22,66","22,51","22,89","22,46","6,82M","0,62%"
"26.12.2023","22,52","22,74","22,78","22,43","4,65M","-0,97%"
"22.12.2023","22,74","22,62","22,83","22,61","5,51M","0,49%"
"21.12.2023","22,63","22,62","22,80","22,39","8,96M","0,71%"
"20.12.2023","22,47","22,74","22,85","22,36","8,35M","-1,19%"
"19.12.2023","22,74","23,37","23,47","22,67","19,04M","-2,74%"
"18.12.2023","23,38","23,85","24,04","23,25","9,99M","-2,05%"
"15.12.2023","23,87","24,00","24,04","23,63","7,62M","-0,13%"
"14.12.2023","23,90","24,45","24,66","23,81","6,04M","-1,89%"
"13.12.2023","24,36","23,89","24,59","23,89","7,26M","1,97%"
"12.12.2023","23,89","23,85","24,00","23,62","4,39M","0,38%"
"11.12.2023","23,80","23,14","23,81","23,11","6,58M","2,85%"
"08.12.2023","23,14","23,41","23,48","22,94","3,76M","-0,43%"
"07.12.2023","23,24","23,21","23,55","22,98","4,65M","0,17%"
"06.12.2023","23,20","23,34","23,48","23,04","7,25M","-0,09%"
"05.12.2023","23,22","23,00","23,39","22,86","7,36M","0,96%"
"04.12.2023","23,00","22,96","23,36","22,92","8,97M","0,70%"
"01.12.2023","22,84","21,55","22,85","21,54","15,95M","6,23%"
"30.11.2023","21,50","20,61","21,62","20,54","13,23M","5,44%"
"29.11.2023","20,39","20,09","20,44","19,89","4,73M","2,36%"
"28.11.2023","19,92","20,30","20,53","19,85","5,51M","-1,73%"
"27.11.2023","20,27","20,09","20,27","19,99","2,25M","1,25%"
"24.11.2023","20,02","19,96","20,07","19,80","1,79M","-0,50%"
"23.11.2023","20,12","20,27","20,50","19,91","3,99M","0,10%"
"22.11.2023","20,10","19,84","20,23","19,84","7,37M","1,93%"
"21.11.2023","19,72","20,02","20,17","19,72","5,56M","-1,25%"
"20.11.2023","19,97","19,87","20,08","19,77","3,95M","0,40%"
"17.11.2023","19,89","19,75","19,93","19,66","3,96M","1,07%"
"16.11.2023","19,68","19,49","20,00","19,49","9,35M","0,92%"
"14.11.2023","19,50","19,05","19,72","19,05","12,60M","2,47%"
"13.11.2023","19,03","19,25","19,33","18,97","3,76M","-1,14%"
"10.11.2023","19,25","18,89","19,40","18,89","5,13M","2,12%"
"09.11.2023","18,85","19,21","19,48","18,82","7,14M","-1,15%"
"08.11.2023","19,07","18,40","19,15","18,40","7,68M","3,92%"
"07.11.2023","18,35","18,62","18,72","18,14","6,57M","-1,45%"
"06.11.2023","18,62","18,88","18,99","18,26","6,15M","-0,21%"
"03.11.2023","18,66","18,09","18,70","18,07","8,18M","3,96%"
"01.11.2023","17,95","17,58","17,98","17,58","3,63M","2,05%"
"31.10.2023","17,59","17,38","17,68","17,26","2,11M","1,21%"
"30.10.2023","17,38","17,45","17,53","17,15","4,18M","0,06%"
"27.10.2023","17,37","18,05","18,29","17,37","9,11M","-3,23%"
"26.10.2023","17,95","17,76","18,03","17,69","4,63M","1,70%"
"25.10.2023","17,65","17,79","17,96","17,60","5,13M","-0,79%"
"24.10.2023","17,79","18,04","18,10","17,72","6,90M","-0,61%"
"23.10.2023","17,90","17,67","18,06","17,39","4,77M","0,85%"
"20.10.2023","17,75","17,72","17,92","17,41","9,48M","-0,45%"
"19.10.2023","17,83","17,84","18,05","17,64","7,94M","0,00%"
"18.10.2023","17,83","17,52","18,03","17,36","8,77M","0,79%"
"17.10.2023","17,69","17,52","17,95","17,42","3,84M","0,57%"
"16.10.2023","17,59","17,37","17,73","17,29","6,77M","3,41%"
"13.10.2023","17,01","17,38","17,48","16,94","5,13M","-2,63%"
"11.10.2023","17,47","17,44","17,58","17,34","3,63M","0,46%"
"10.10.2023","17,39","16,88","17,51","16,83","5,30M","3,51%"
"09.10.2023","16,80","16,71","16,80","16,45","4,01M","0,48%"
"06.10.2023","16,72","16,55","16,90","16,22","4,86M","0,30%"
"05.10.2023","16,67","16,71","17,09","16,47","3,79M","-0,24%"
"04.10.2023","16,71","16,99","16,99","16,71","4,60M","-1,24%"
"03.10.2023","16,92","16,98","17,19","16,83","5,24M","-1,34%"
"02.10.2023","17,15","17,18","17,33","17,10","2,51M","-0,41%"
"29.09.2023","17,22","17,39","17,50","17,18","4,72M","0,41%"
"28.09.2023","17,15","16,89","17,23","16,73","4,27M","1,18%"
"27.09.2023","16,95","17,15","17,28","16,55","6,33M","-0,99%"
"26.09.2023","17,12","17,11","17,45","17,00","6,41M","0,12%"
"25.09.2023","17,10","17,55","17,57","17,10","6,32M","-2,56%"
"22.09.2023","17,55","17,57","17,67","17,45","6,65M","-0,06%"
"21.09.2023","17,56","17,78","17,80","17,39","9,62M","-2,01%"
"20.09.2023","17,92","17,80","18,18","17,64","6,27M","2,11%"
"19.09.2023","17,55","18,08","18,11","17,50","6,00M","-2,23%"
"18.09.2023","17,95","17,93","18,04","17,71","5,12M","1,30%"
"15.09.2023","17,72","17,95","18,13","17,72","7,30M","-0,39%"
"14.09.2023","17,79","18,43","18,43","17,66","8,79M","-2,63%"
"13.09.2023","18,27","18,11","18,49","18,01","5,58M","0,88%"
"12.09.2023","18,11","18,32","18,57","18,11","4,63M","-1,15%"
"11.09.2023","18,32","18,55","18,58","17,96","7,78M","-0,54%"
"09.09.2023","18,42","18,42","18,42","18,42","","-0,11%"
"08.09.2023","18,44","19,37","19,39","18,34","8,07M","-5,00%"
"06.09.2023","19,41","19,56","19,91","19,28","5,75M","-0,15%"
"05.09.2023","19,44","19,97","19,97","19,25","8,13M","-2,70%"
"04.09.2023","19,98","19,87","20,17","19,84","4,01M","1,01%"
"02.09.2023","19,78","19,78","19,78","19,78","","-0,10%"
"01.09.2023","19,80","19,59","19,81","19,40","5,64M","1,59%"
"31.08.2023","19,49","19,22","19,52","19,07","6,59M","0,88%"
"30.08.2023","19,32","19,18","19,59","19,14","5,90M","1,42%"
"29.08.2023","19,05","19,10","19,50","19,01","7,98M","0,16%"
"28.08.2023","19,02","18,50","19,02","18,50","4,63M","2,87%"
"25.08.2023","18,49","18,64","18,78","18,36","4,93M","-1,12%"
"24.08.2023","18,70","19,40","19,48","18,67","8,65M","-3,41%"
"23.08.2023","19,36","19,11","19,69","19,08","10,81M","1,20%"
"22.08.2023","19,13","18,80","19,20","18,67","7,00M","2,14%"
"21.08.2023","18,73","18,65","18,74","18,36","5,14M","0,21%"
"18.08.2023","18,69","18,44","18,75","18,39","8,10M","1,58%"
"17.08.2023","18,40","18,24","18,42","17,83","6,62M","1,04%"
"16.08.2023","18,21","18,10","18,34","17,66","6,34M","-0,05%"
"15.08.2023","18,22","18,26","18,42","17,90","5,25M","0,00%"
"14.08.2023","18,22","18,69","19,52","17,51","20,36M","-1,30%"
"11.08.2023","18,46","18,03","18,46","17,96","5,48M","2,38%"
"10.08.2023","18,03","18,12","18,32","17,90","3,86M","0,00%"
"09.08.2023","18,03","18,01","18,09","17,71","3,44M","0,00%"
"08.08.2023","18,03","17,70","18,12","17,66","5,10M","0,84%"
"07.08.2023","17,88","17,40","17,94","17,24","7,03M","2,17%"
"04.08.2023","17,50","18,39","18,78","17,50","10,29M","-4,99%"
"03.08.2023","18,42","18,60","18,87","18,38","4,06M","-1,34%"
"02.08.2023","18,67","18,60","18,79","18,37","4,46M","-0,43%"
"01.08.2023","18,75","18,43","19,13","18,35","11,08M","1,30%"
"31.07.2023","18,51","18,48","18,70","18,35","3,71M","0,76%"
"28.07.2023","18,37","18,12","18,50","18,11","3,97M","1,32%"
"27.07.2023","18,13","18,34","18,48","17,98","4,48M","-0,38%"
"26.07.2023","18,20","18,26","18,55","17,90","7,27M","-0,11%"
"25.07.2023","18,22","18,64","18,68","18,08","6,63M","-0,87%"
"24.07.2023","18,38","17,70","18,47","17,70","6,93M","4,37%"
"21.07.2023","17,61","17,28","17,70","17,16","9,20M","2,50%"
"20.07.2023","17,18","17,40","17,60","17,18","4,39M","-1,21%"
"19.07.2023","17,39","17,33","17,57","17,08","4,13M","0,40%"
"18.07.2023","17,32","17,42","17,66","16,96","4,88M","-1,03%"
"17.07.2023","17,50","17,42","17,60","17,34","5,21M","0,29%"
"14.07.2023","17,45","17,81","17,98","17,40","4,56M","-2,84%"
"13.07.2023","17,96","17,73","18,25","17,60","4,44M","1,35%"
"12.07.2023","17,72","18,13","18,13","17,72","3,80M","-1,45%"
"11.07.2023","17,98","18,01","18,09","17,79","4,95M","-0,83%"
"10.07.2023","18,13","18,14","18,39","18,05","4,24M","-0,55%"
"07.07.2023","18,23","18,80","18,80","18,23","7,46M","-1,99%"
"06.07.2023","18,60","18,66","18,87","18,37","5,15M","-0,80%"
"05.07.2023","18,75","18,28","18,89","18,13","5,25M","2,46%"
"04.07.2023","18,30","18,28","18,38","18,24","3,09M","-0,54%"
"03.07.2023","18,40","18,40","18,69","18,33","6,66M","-0,76%"
"30.06.2023","18,54","18,59","18,78","18,52","8,72M","0,60%"
"29.06.2023","18,43","18,18","18,58","18,12","9,73M","1,38%"
"28.06.2023","18,18","17,43","18,26","17,41","12,74M","4,30%"
"27.06.2023","17,43","17,27","17,50","16,94","9,77M","2,17%"
"26.06.2023","17,06","17,36","17,36","16,86","11,78M","-1,44%"
"23.06.2023","17,31","17,43","17,43","17,07","8,89M","0,23%"
"22.06.2023","17,27","17,80","17,80","17,06","13,63M","-3,14%"
"21.06.2023","17,83","19,29","19,38","17,73","28,32M","-7,42%"
"20.06.2023","19,26","20,24","20,29","19,19","19,16M","-4,65%"
"19.06.2023","20,20","20,24","20,88","19,94","9,41M","0,35%"
"16.06.2023","20,13","20,55","20,58","19,90","10,36M","-2,04%"
"15.06.2023","20,55","20,36","20,62","20,28","8,24M","0,74%"
"14.06.2023","20,40","20,10","20,41","20,05","12,26M","1,59%"
"13.06.2023","20,08","19,66","20,28","19,66","11,43M","2,08%"
"12.06.2023","19,67","19,57","19,88","19,33","6,36M","0,82%"
"09.06.2023","19,51","19,36","19,72","19,27","6,39M","1,40%"
"07.06.2023","19,24","19,48","19,75","19,17","6,68M","-1,59%"
"06.06.2023","19,55","19,58","19,78","19,42","5,20M","0,51%"
"05.06.2023","19,45","19,64","19,70","19,20","5,79M","-0,21%"
"02.06.2023","19,49","19,68","19,95","19,40","8,88M","0,15%"
"01.06.2023","19,46","18,96","19,58","18,88","11,63M","2,31%"
"31.05.2023","19,02","18,87","19,51","18,56","10,48M","0,74%"
"30.05.2023","18,88","18,99","19,16","18,68","8,00M","0,37%"
"29.05.2023","18,81","18,58","18,94","18,57","3,70M","1,79%"
"26.05.2023","18,48","18,01","18,56","18,01","7,32M","2,21%"
"25.05.2023","18,08","17,51","18,16","17,51","7,52M","3,97%"
"24.05.2023","17,39","17,73","17,86","17,24","6,64M","-2,08%"
"23.05.2023","17,76","18,00","18,08","17,71","5,89M","-1,50%"
"22.05.2023","18,03","18,02","18,20","17,89","6,97M","0,06%"
"19.05.2023","18,02","17,98","18,28","17,84","8,32M","-0,33%"
"18.05.2023","18,08","18,26","18,44","17,93","8,04M","-0,11%"
"17.05.2023","18,10","18,03","18,22","17,97","6,64M","1,40%"
"16.05.2023","17,85","17,70","18,00","17,67","6,77M","1,13%"
"15.05.2023","17,65","17,66","17,70","17,17","7,63M","0,57%"
"12.05.2023","17,55","17,94","18,33","17,24","22,29M","2,75%"
"11.05.2023","17,08","16,56","17,09","16,56","10,89M","1,61%"
"10.05.2023","16,81","16,57","16,98","16,46","20,36M","2,19%"
"09.05.2023","16,45","16,27","16,57","16,16","11,85M","0,30%"
"08.05.2023","16,40","16,67","16,70","16,14","14,15M","-0,91%"
"06.05.2023","16,55","16,55","16,55","16,55","","0,30%"
"05.05.2023","16,50","17,14","17,20","16,11","22,91M","-2,48%"
"04.05.2023","16,92","18,44","18,44","16,62","29,72M","-9,71%"
"03.05.2023","18,74","19,16","19,28","18,64","8,01M","-2,50%"
"02.05.2023","19,22","19,36","19,41","18,94","6,12M","-1,03%"
"28.04.2023","19,42","19,25","19,53","19,01","8,19M","1,20%"
"27.04.2023","19,19","19,69","19,69","18,71","10,47M","-2,39%"
"26.04.2023","19,66","19,66","19,81","19,40","13,04M","-0,81%"
"25.04.2023","19,82","20,05","20,05","19,65","6,66M","-1,83%"
"24.04.2023","20,19","20,25","20,50","20,08","4,20M","-0,30%"
"20.04.2023","20,25","20,89","20,92","20,06","6,39M","-2,46%"
"19.04.2023","20,76","20,50","21,04","20,43","9,06M","0,83%"
"18.04.2023","20,59","20,46","20,73","20,43","5,05M","0,78%"
"17.04.2023","20,43","20,49","20,57","20,15","6,15M","-0,20%"
"14.04.2023","20,47","20,27","20,66","20,21","8,23M","0,99%"
"13.04.2023","20,27","20,24","20,55","20,17","7,25M","0,30%"
"12.04.2023","20,21","20,60","20,76","19,96","9,61M","-1,41%"
"11.04.2023","20,50","20,10","20,57","19,92","10,68M","3,12%"
"10.04.2023","19,88","19,50","20,09","19,50","6,45M","1,17%"
"06.04.2023","19,65","19,76","19,80","19,32","6,63M","-0,35%"
"05.04.2023","19,72","20,94","20,94","19,44","14,50M","-5,24%"
"04.04.2023","20,81","20,76","20,99","20,72","5,25M","0,73%"
"03.04.2023","20,66","20,76","20,82","20,46","6,98M","-0,63%"
"31.03.2023","20,79","21,00","21,15","20,73","7,08M","-0,91%"
"30.03.2023","20,98","21,27","21,27","20,78","7,21M","-0,33%"
"29.03.2023","21,05","20,48","21,05","20,48","7,08M","2,23%"
"28.03.2023","20,59","20,37","20,59","20,25","5,52M","0,68%"
"27.03.2023","20,45","20,47","20,54","20,22","5,67M","-0,24%"
"24.03.2023","20,50","20,64","20,74","20,15","10,95M","-0,19%"
"23.03.2023","20,54","20,20","20,54","20,10","19,81M","1,78%"
"22.03.2023","20,18","20,28","20,45","20,06","8,25M","-0,49%"
"21.03.2023","20,28","20,03","20,45","19,94","8,37M","1,65%"
"20.03.2023","19,95","20,02","20,26","19,79","7,40M","-1,09%"
"17.03.2023","20,17","19,95","20,34","19,69","16,24M","0,90%"
"16.03.2023","19,99","19,50","20,19","19,34","12,58M","2,46%"
"15.03.2023","19,51","19,35","19,77","19,20","12,69M","-0,10%"
"14.03.2023","19,53","18,91","19,79","18,91","16,39M","3,88%"
"13.03.2023","18,80","18,73","19,07","18,43","10,94M","-1,05%"
"10.03.2023","19,00","18,11","19,45","18,10","29,44M","5,67%"
"09.03.2023","17,98","18,16","18,35","17,89","8,07M","-0,94%"
"08.03.2023","18,15","18,23","18,39","17,99","7,67M","-0,44%"
"07.03.2023","18,23","18,00","18,31","17,83","6,21M","1,28%"
"06.03.2023","18,00","18,01","18,42","17,89","7,01M","0,28%"
"03.03.2023","17,95","17,54","18,11","17,52","13,10M","3,28%"
"02.03.2023","17,38","16,91","17,43","16,85","8,67M","2,90%"
"01.03.2023","16,89","16,63","16,98","16,44","9,68M","1,81%"
"28.02.2023","16,59","16,08","16,82","16,00","13,90M","3,17%"
"27.02.2023","16,08","16,14","16,22","15,98","2,85M","0,00%"
"24.02.2023","16,08","16,02","16,19","15,88","2,68M","0,06%"
"23.02.2023","16,07","16,16","16,41","15,97","4,35M","-0,19%"
"22.02.2023","16,10","16,45","16,48","16,07","4,31M","-2,78%"
"17.02.2023","16,56","16,24","16,59","16,09","7,46M","1,97%"
"16.02.2023","16,24","16,38","16,40","16,11","4,63M","-1,10%"
"15.02.2023","16,42","16,20","16,45","16,12","6,52M","1,11%"
"14.02.2023","16,24","16,07","16,34","15,95","5,57M","1,50%"
"13.02.2023","16,00","16,16","16,20","15,78","4,91M","-0,74%"
"10.02.2023","16,12","16,30","16,46","15,90","7,47M","-0,80%"
"09.02.2023","16,25","16,64","16,77","16,25","7,57M","-2,34%"
"08.02.2023","16,64","17,15","17,25","16,47","8,00M","-1,94%"
"07.02.2023","16,97","16,51","17,03","16,45","7,15M","3,10%"
"06.02.2023","16,46","16,60","16,78","16,38","7,81M","-0,06%"
"03.02.2023","16,47","16,46","16,79","16,24","9,54M","-0,30%"
"02.02.2023","16,52","16,23","16,75","16,16","9,15M","1,23%"
"01.02.2023","16,32","16,45","16,64","16,19","7,38M","-0,18%"
"31.01.2023","16,35","16,32","16,82","16,27","9,11M","0,06%"
"30.01.2023","16,34","16,35","16,59","16,23","4,82M","-0,12%"
"27.01.2023","16,36","16,61","16,63","16,24","6,30M","-1,92%"
"26.01.2023","16,68","16,82","17,08","16,61","7,32M","-0,66%"
"25.01.2023","16,79","16,83","16,98","16,60","6,51M","0,00%"
"24.01.2023","16,79","16,34","16,81","16,34","5,50M","2,88%"
"23.01.2023","16,32","16,28","16,46","16,17","4,89M","0,62%"
"20.01.2023","16,22","16,36","16,54","16,22","5,18M","-0,92%"
"19.01.2023","16,37","16,21","16,53","16,17","6,61M","0,43%"
"18.01.2023","16,30","16,53","17,05","16,28","8,50M","-0,37%"
"17.01.2023","16,36","16,41","16,69","16,11","9,40M","-0,06%"
"16.01.2023","16,37","15,94","16,45","15,89","7,04M","3,94%"
"13.01.2023","15,75","15,60","15,90","15,50","5,73M","0,25%"
"12.01.2023","15,71","15,58","16,15","15,51","9,66M","0,77%"
"11.01.2023","15,59","15,08","15,69","14,91","11,10M","3,31%"
"10.01.2023","15,09","14,72","15,19","14,62","5,45M","1,89%"
"09.01.2023","14,81","14,45","15,14","14,34","6,75M","1,79%"
"06.01.2023","14,55","14,76","15,00","14,54","5,01M","-1,69%"
"05.01.2023","14,80","15,00","15,19","14,69","9,75M","-1,14%"
"04.01.2023","14,97","14,63","14,97","14,22","7,53M","2,75%"
"03.01.2023","14,57","14,28","14,72","14,04","11,36M","1,89%"
"02.01.2023","14,30","14,16","14,42","13,91","3,64M","-0,07%"
"29.12.2022","14,31","14,25","14,43","14,05","8,18M","0,77%"
"28.12.2022","14,20","14,01","14,37","13,93","5,39M","1,72%"
"27.12.2022","13,96","14,06","14,14","13,80","5,50M","-0,43%"
"26.12.2022","14,02","14,16","14,21","13,81","1,85M","-0,64%"
"23.12.2022","14,11","14,11","14,22","13,91","4,74M","0,57%"
"22.12.2022","14,03","14,15","14,28","13,78","5,43M","-0,21%"
"21.12.2022","14,06","13,90","14,16","13,88","8,46M","0,50%"
"20.12.2022","13,99","13,60","14,12","13,49","6,72M","3,02%"
"19.12.2022","13,58","13,48","13,82","13,40","6,85M","0,22%"
"16.12.2022","13,55","13,58","13,68","13,35","9,15M","0,22%"
"15.12.2022","13,52","13,79","13,91","13,48","7,92M","-2,66%"
"14.12.2022","13,89","13,29","14,03","13,20","12,32M","3,81%"
"13.12.2022","13,38","13,35","13,93","13,28","7,85M","0,30%"
"12.12.2022","13,34","13,06","13,46","12,88","6,11M","1,75%"
"09.12.2022","13,11","13,31","13,41","13,09","4,27M","-1,06%"
"08.12.2022","13,25","13,49","13,69","13,22","6,81M","-2,14%"
"07.12.2022","13,54","13,58","13,68","13,05","6,56M","-0,66%"
"06.12.2022","13,63","13,60","13,80","13,33","9,37M","0,66%"
"05.12.2022","13,54","13,93","13,99","13,53","5,19M","-3,15%"
"02.12.2022","13,98","13,86","14,10","13,53","4,66M","0,87%"
"01.12.2022","13,86","13,72","14,08","13,46","9,08M","2,29%"
"30.11.2022","13,55","13,56","13,98","13,24","11,84M","0,30%"
"29.11.2022","13,51","14,08","14,14","13,48","6,81M","-3,64%"
"28.11.2022","14,02","14,40","14,50","13,94","7,82M","-2,03%"
"25.11.2022","14,31","14,50","14,64","14,30","3,99M","-1,31%"
"24.11.2022","14,50","14,29","14,65","14,23","3,97M","2,26%"
"23.11.2022","14,18","14,20","14,43","14,09","6,51M","-0,77%"
"22.11.2022","14,29","14,40","14,50","14,04","5,58M","-0,49%"
"21.11.2022","14,36","14,34","14,50","14,08","5,85M","1,13%"
"18.11.2022","14,20","13,92","14,63","13,86","9,97M","2,23%"
"17.11.2022","13,89","14,02","14,22","13,32","16,85M","-3,41%"
"16.11.2022","14,38","13,05","14,38","13,03","20,02M","9,94%"
"14.11.2022","13,08","14,04","14,12","12,66","15,85M","-6,10%"
"11.11.2022","13,93","13,48","14,02","13,18","11,75M","3,57%"
"10.11.2022","13,45","13,19","13,61","12,86","15,69M","0,75%"
"09.11.2022","13,35","13,22","13,80","13,22","6,66M","0,00%"
"08.11.2022","13,35","13,21","13,63","12,88","6,51M","0,15%"
"07.11.2022","13,33","13,48","13,52","12,97","8,91M","-1,55%"
"04.11.2022","13,54","13,83","13,99","13,37","6,07M","-0,37%"
"03.11.2022","13,59","13,47","13,74","13,20","5,16M","-0,95%"
"01.11.2022","13,72","13,80","13,93","13,63","6,19M","-0,22%"
"31.10.2022","13,75","12,85","13,83","12,74","10,67M","4,72%"
"28.10.2022","13,13","12,75","13,17","12,73","5,81M","1,78%"
"27.10.2022","12,90","12,94","13,25","12,86","6,43M","1,02%"
"26.10.2022","12,77","13,06","13,33","12,77","6,23M","-2,89%"
"25.10.2022","13,15","12,58","13,23","12,55","7,05M","4,20%"
"24.10.2022","12,62","12,48","12,73","12,37","4,48M","0,72%"
"21.10.2022","12,53","12,27","12,58","12,16","8,00M","1,46%"
"20.10.2022","12,35","12,47","12,68","12,23","5,47M","0,00%"
"19.10.2022","12,35","12,48","12,54","12,26","4,56M","-1,44%"
"18.10.2022","12,53","12,30","12,63","12,23","6,48M","3,13%"
"17.10.2022","12,15","11,50","12,21","11,48","6,66M","6,58%"
"14.10.2022","11,40","11,65","11,90","11,39","8,73M","-1,64%"
"13.10.2022","11,59","12,02","12,02","11,46","11,24M","-4,84%"
"11.10.2022","12,18","12,57","12,75","12,06","5,99M","-2,87%"
"10.10.2022","12,54","12,47","12,58","12,31","4,20M","1,46%"
"07.10.2022","12,36","12,90","12,90","12,34","5,64M","-3,89%"
"06.10.2022","12,86","12,70","12,99","12,63","5,71M","1,98%"
"05.10.2022","12,61","12,69","12,70","12,39","6,00M","-0,24%"
"04.10.2022","12,64","12,36","12,67","12,27","7,16M","4,03%"
"03.10.2022","12,15","11,91","12,21","11,61","10,52M","4,29%"
"30.09.2022","11,65","11,83","12,06","11,57","11,97M","-2,51%"
"29.09.2022","11,95","12,70","12,70","11,88","7,36M","-6,93%"
"28.09.2022","12,84","12,62","12,91","12,40","6,41M","1,99%"
"27.09.2022","12,59","12,61","12,86","12,52","5,81M","0,96%"
"26.09.2022","12,47","12,60","12,97","12,43","6,39M","-1,50%"
"23.09.2022","12,66","13,37","13,49","12,51","12,54M","-7,46%"
"22.09.2022","13,68","13,81","13,90","13,39","6,68M","0,00%"
"21.09.2022","13,68","14,05","14,12","13,64","10,69M","-2,22%"
"20.09.2022","13,99","13,44","14,00","13,40","6,87M","3,78%"
"19.09.2022","13,48","13,15","13,49","13,08","4,52M","1,74%"
