"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"12.04.2024","22,56","23,40","23,50","22,42","6,91M","-3,55%"
"11.04.2024","23,39","23,91","23,96","23,17","13,13M","-2,83%"
"10.04.2024","24,07","24,59","24,59","23,75","4,14M","-2,15%"
"09.04.2024","24,60","24,60","24,89","24,22","3,42M","0,16%"
"08.04.2024","24,56","24,51","24,56","23,80","4,71M","0,16%"
"05.04.2024","24,52","24,50","24,68","24,20","3,10M","0,12%"
"04.04.2024","24,49","24,25","25,01","24,22","4,33M","1,03%"
"03.04.2024","24,24","24,93","24,93","23,91","4,00M","-2,61%"
"02.04.2024","24,89","25,05","25,14","24,53","2,23M","-0,44%"
"01.04.2024","25,00","25,91","25,95","24,84","3,90M","-1,57%"
"28.03.2024","25,40","25,65","25,96","25,04","3,78M","-0,74%"
"27.03.2024","25,59","24,80","25,72","24,03","7,29M","3,69%"
"26.03.2024","24,68","25,77","26,12","24,55","7,70M","-3,44%"
"25.03.2024","25,56","26,51","26,55","25,50","11,36M","2,49%"
"23.03.2024","24,94","24,94","24,94","24,94","","-0,56%"
"22.03.2024","25,08","24,68","25,38","24,53","13,71M","1,74%"
"21.03.2024","24,65","25,20","25,36","23,54","38,52M","-7,88%"
"20.03.2024","26,76","25,35","26,76","25,12","11,81M","5,69%"
"19.03.2024","25,32","26,52","26,60","23,91","20,53M","-4,13%"
"18.03.2024","26,41","28,60","29,20","25,98","32,05M","-14,03%"
"15.03.2024","30,72","31,50","31,61","30,72","1,32M","-2,57%"
"14.03.2024","31,53","31,63","31,88","31,27","918,70K","-0,88%"
"13.03.2024","31,81","31,80","32,31","31,50","1,88M","0,03%"
"12.03.2024","31,80","31,63","32,04","31,10","1,43M","0,98%"
"11.03.2024","31,49","32,38","32,67","31,45","1,31M","-3,11%"
"08.03.2024","32,50","32,08","33,00","32,02","888,80K","0,06%"
"07.03.2024","32,48","32,76","32,83","32,20","807,60K","-0,85%"
"06.03.2024","32,76","31,80","33,01","31,80","1,81M","3,02%"
"05.03.2024","31,80","31,62","32,00","31,42","1,12M","0,57%"
"04.03.2024","31,62","32,22","32,43","31,16","2,37M","-2,14%"
"01.03.2024","32,31","32,35","32,73","31,97","1,69M","-1,19%"
"29.02.2024","32,70","32,50","32,75","32,16","2,06M","0,62%"
"28.02.2024","32,50","32,85","33,14","32,11","2,95M","-1,87%"
"27.02.2024","33,12","33,64","33,94","32,87","1,94M","-1,16%"
"26.02.2024","33,51","32,85","33,75","32,79","1,54M","1,48%"
"23.02.2024","33,02","33,28","33,29","32,50","1,07M","-0,69%"
"22.02.2024","33,25","32,66","33,36","32,42","1,70M","1,78%"
"21.02.2024","32,67","33,16","33,19","31,96","2,12M","-1,74%"
"20.02.2024","33,25","32,63","33,47","32,39","2,41M","1,74%"
"19.02.2024","32,68","32,11","32,74","31,77","1,52M","1,97%"
"16.02.2024","32,05","32,21","32,21","31,67","1,23M","0,50%"
"15.02.2024","31,89","31,46","32,09","31,46","1,84M","1,43%"
"14.02.2024","31,44","31,87","31,92","31,25","1,07M","-1,35%"
"09.02.2024","31,87","31,66","32,44","31,66","1,17M","0,22%"
"08.02.2024","31,80","32,22","32,44","31,38","1,61M","-1,85%"
"07.02.2024","32,40","32,32","32,70","31,80","5,16M","-0,03%"
"06.02.2024","32,41","32,62","33,42","32,30","1,32M","-0,43%"
"05.02.2024","32,55","33,13","33,43","32,42","1,80M","-1,63%"
"02.02.2024","33,09","34,08","34,27","32,87","2,90M","-2,90%"
"01.02.2024","34,08","33,80","34,27","33,63","2,20M","0,83%"
"31.01.2024","33,80","33,20","34,08","33,12","3,32M","1,35%"
"30.01.2024","33,35","34,64","34,75","32,74","3,93M","-3,75%"
"29.01.2024","34,65","34,94","35,19","34,47","1,35M","-0,86%"
"26.01.2024","34,95","34,66","35,17","34,47","948,20K","0,52%"
"25.01.2024","34,77","34,67","35,24","34,48","1,32M","0,29%"
"24.01.2024","34,67","35,01","35,21","34,02","3,79M","-0,80%"
"23.01.2024","34,95","35,33","35,45","34,65","3,19M","-0,88%"
"22.01.2024","35,26","35,74","35,74","34,90","3,01M","-0,23%"
"19.01.2024","35,34","34,87","35,69","34,60","2,10M","1,46%"
"18.01.2024","34,83","35,44","35,60","34,72","1,68M","-1,53%"
"17.01.2024","35,37","35,30","35,78","35,00","3,05M","-0,67%"
"16.01.2024","35,61","35,05","35,61","34,71","4,04M","0,91%"
"15.01.2024","35,29","35,20","35,58","34,94","1,20M","-0,06%"
"12.01.2024","35,31","35,30","35,76","34,61","1,76M","0,26%"
"11.01.2024","35,22","35,40","35,48","34,95","1,72M","-0,11%"
"10.01.2024","35,26","35,39","35,57","34,82","1,73M","0,06%"
"09.01.2024","35,24","34,57","35,46","34,10","2,08M","1,59%"
"08.01.2024","34,69","33,67","34,69","33,40","2,33M","2,97%"
"05.01.2024","33,69","33,42","34,20","33,24","1,74M","0,21%"
"04.01.2024","33,62","34,49","34,73","33,44","4,09M","-2,75%"
"03.01.2024","34,57","33,81","34,78","33,81","2,15M","1,62%"
"02.01.2024","34,02","34,61","34,83","33,76","3,95M","-0,67%"
"28.12.2023","34,25","34,16","34,76","34,03","3,35M","0,47%"
"27.12.2023","34,09","33,80","34,44","33,45","1,65M","0,56%"
"26.12.2023","33,90","33,86","34,10","33,43","936,10K","0,12%"
"22.12.2023","33,86","33,54","34,21","33,29","2,63M","0,62%"
"21.12.2023","33,65","33,46","33,75","33,25","1,88M","0,81%"
"20.12.2023","33,38","33,72","33,83","32,98","1,54M","-0,65%"
"19.12.2023","33,60","33,40","33,98","33,40","1,08M","0,60%"
"18.12.2023","33,40","33,49","33,60","32,85","4,22M","-0,27%"
"15.12.2023","33,49","33,64","33,87","32,94","3,04M","-0,45%"
"14.12.2023","33,64","33,23","34,29","33,16","3,56M","2,37%"
"13.12.2023","32,86","31,36","33,11","31,24","2,77M","5,22%"
"12.12.2023","31,23","31,71","31,97","31,16","2,54M","-1,51%"
"11.12.2023","31,71","31,20","32,09","31,00","2,01M","1,63%"
"08.12.2023","31,20","30,39","31,52","30,14","3,66M","2,94%"
"07.12.2023","30,31","30,18","30,66","29,83","2,55M","0,43%"
"06.12.2023","30,18","29,99","30,61","29,66","2,00M","0,63%"
"05.12.2023","29,99","29,58","29,99","29,24","1,43M","1,94%"
"04.12.2023","29,42","30,01","30,03","29,19","813,60K","-2,00%"
"01.12.2023","30,02","29,91","30,06","29,12","1,88M","0,98%"
"30.11.2023","29,73","29,00","30,05","28,91","4,18M","2,52%"
"29.11.2023","29,00","28,87","29,46","28,71","2,31M","0,55%"
"28.11.2023","28,84","28,00","29,16","27,98","1,91M","2,78%"
"27.11.2023","28,06","27,45","28,06","27,25","1,52M","2,07%"
"24.11.2023","27,49","27,80","27,91","27,22","1,41M","-1,82%"
"23.11.2023","28,00","27,46","28,15","27,33","1,57M","1,63%"
"22.11.2023","27,55","27,50","28,09","27,27","1,62M","0,77%"
"21.11.2023","27,34","28,15","28,21","27,20","1,46M","-3,70%"
"20.11.2023","28,39","28,18","28,56","27,38","1,65M","1,68%"
"17.11.2023","27,92","28,75","29,15","27,80","2,45M","-3,02%"
"16.11.2023","28,79","28,56","29,06","28,56","1,83M","0,81%"
"14.11.2023","28,56","27,97","29,21","27,90","1,98M","2,11%"
"13.11.2023","27,97","28,39","28,40","27,78","1,52M","-1,48%"
"10.11.2023","28,39","26,99","28,46","26,87","3,26M","5,74%"
"09.11.2023","26,85","27,25","27,53","25,82","3,45M","-1,50%"
"08.11.2023","27,26","27,31","27,56","26,95","1,63M","-0,62%"
"07.11.2023","27,43","25,76","27,77","25,71","3,93M","5,91%"
"06.11.2023","25,90","26,65","26,72","25,77","1,46M","-3,11%"
"03.11.2023","26,73","25,97","26,85","25,97","1,62M","4,33%"
"01.11.2023","25,62","25,74","25,85","25,31","2,12M","0,47%"
"31.10.2023","25,50","24,57","25,50","24,13","3,43M","3,66%"
"30.10.2023","24,60","25,50","25,66","24,43","2,70M","-2,77%"
"27.10.2023","25,30","26,16","26,26","25,20","1,67M","-3,32%"
"26.10.2023","26,17","25,77","26,40","25,63","3,63M","1,28%"
"25.10.2023","25,84","26,99","27,14","25,77","3,36M","-4,44%"
"24.10.2023","27,04","26,70","27,04","26,39","1,56M","1,16%"
"23.10.2023","26,73","25,75","26,87","25,42","2,78M","3,20%"
"20.10.2023","25,90","25,60","26,15","25,56","1,37M","0,50%"
"19.10.2023","25,77","25,53","26,43","25,52","1,72M","-0,15%"
"18.10.2023","25,81","26,46","26,48","25,58","2,77M","-2,93%"
"17.10.2023","26,59","27,00","27,00","26,34","1,47M","-1,99%"
"16.10.2023","27,13","27,32","27,37","26,71","1,41M","0,30%"
"13.10.2023","27,05","27,58","27,65","26,87","1,32M","-2,42%"
"11.10.2023","27,72","28,14","28,33","27,72","1,30M","-1,49%"
"10.10.2023","28,14","28,00","28,98","28,00","3,57M","1,92%"
"09.10.2023","27,61","26,82","27,94","26,73","2,86M","1,58%"
"06.10.2023","27,18","26,54","27,36","26,31","2,54M","0,52%"
"05.10.2023","27,04","27,35","27,66","26,72","1,74M","-0,99%"
"04.10.2023","27,31","26,74","27,62","26,58","3,73M","4,96%"
"03.10.2023","26,02","26,48","27,03","25,83","4,35M","-2,18%"
"02.10.2023","26,60","26,86","26,86","26,34","1,94M","-0,97%"
"29.09.2023","26,86","26,92","27,54","26,70","2,00M","1,47%"
"28.09.2023","26,47","25,93","26,78","25,59","1,98M","2,08%"
"27.09.2023","25,93","25,97","26,38","25,35","2,25M","-0,12%"
"26.09.2023","25,96","26,60","26,64","25,69","3,73M","-3,13%"
"25.09.2023","26,80","26,54","26,84","26,40","840,70K","0,26%"
"22.09.2023","26,73","27,09","27,09","26,54","1,42M","-0,56%"
"21.09.2023","26,88","27,02","27,14","26,39","2,64M","-1,93%"
"20.09.2023","27,41","27,13","27,95","26,83","3,10M","1,67%"
"19.09.2023","26,96","27,16","27,33","26,69","1,44M","-1,10%"
"18.09.2023","27,26","27,61","27,88","27,06","2,85M","-1,23%"
"15.09.2023","27,60","27,92","28,09","27,49","1,70M","-1,43%"
"14.09.2023","28,00","27,75","28,00","27,24","2,10M","1,34%"
"13.09.2023","27,63","27,81","28,32","27,48","2,21M","-0,11%"
"12.09.2023","27,66","27,54","27,90","27,45","2,11M","0,44%"
"11.09.2023","27,54","27,55","27,97","27,01","982,10K","0,77%"
"09.09.2023","27,33","27,33","27,33","27,33","","-0,40%"
"08.09.2023","27,44","26,97","27,67","26,80","1,37M","1,52%"
"06.09.2023","27,03","27,64","28,12","26,87","1,77M","-2,63%"
"05.09.2023","27,76","28,38","28,50","27,41","3,30M","-3,11%"
"04.09.2023","28,65","28,19","28,65","28,02","1,20M","1,31%"
"02.09.2023","28,28","28,28","28,28","28,28","","-0,18%"
"01.09.2023","28,33","27,24","28,33","27,24","3,19M","4,23%"
"31.08.2023","27,18","28,73","28,97","26,85","5,93M","-5,46%"
"30.08.2023","28,75","29,69","29,69","28,64","3,42M","-2,67%"
"29.08.2023","29,54","29,48","29,74","29,05","2,64M","0,24%"
"28.08.2023","29,47","29,73","29,73","29,04","1,21M","-0,57%"
"25.08.2023","29,64","30,38","30,54","29,29","2,66M","-2,72%"
"24.08.2023","30,47","30,45","30,59","29,93","1,62M","0,07%"
"23.08.2023","30,45","29,99","30,49","29,75","1,09M","1,43%"
"22.08.2023","30,02","29,52","30,10","29,44","1,12M","1,97%"
"21.08.2023","29,44","29,28","29,61","29,13","1,31M","0,24%"
"18.08.2023","29,37","28,84","29,52","28,39","2,16M","1,45%"
"17.08.2023","28,95","29,75","29,75","28,64","4,62M","-2,53%"
"16.08.2023","29,70","30,47","30,60","29,52","2,22M","-0,97%"
"15.08.2023","29,99","30,12","30,25","29,50","1,65M","0,37%"
"14.08.2023","29,88","30,51","30,51","29,66","2,68M","-2,06%"
"11.08.2023","30,51","30,76","31,16","30,38","1,42M","-1,01%"
"10.08.2023","30,82","31,28","31,28","30,57","972,50K","-0,55%"
"09.08.2023","30,99","30,50","31,14","29,30","12,54M","1,27%"
"08.08.2023","30,60","29,90","31,83","29,13","7,01M","2,20%"
"07.08.2023","29,94","29,90","30,10","29,44","1,75M","-0,30%"
"04.08.2023","30,03","29,68","30,37","29,68","1,39M","0,77%"
"03.08.2023","29,80","30,23","30,64","29,51","3,99M","-0,17%"
"02.08.2023","29,85","29,78","30,66","29,71","3,52M","0,27%"
"01.08.2023","29,77","29,28","29,78","29,09","1,81M","1,26%"
"31.07.2023","29,40","29,05","29,56","29,05","2,26M","1,38%"
"28.07.2023","29,00","29,30","29,35","28,64","2,73M","0,21%"
"27.07.2023","28,94","28,79","29,39","28,68","2,95M","0,52%"
"26.07.2023","28,79","29,19","29,39","28,46","3,36M","-1,97%"
"25.07.2023","29,37","29,23","29,96","29,22","1,83M","0,48%"
"24.07.2023","29,23","29,18","29,33","28,58","846,50K","0,21%"
"21.07.2023","29,17","28,82","29,38","28,60","1,29M","1,89%"
"20.07.2023","28,63","29,06","29,06","28,37","1,32M","-0,69%"
"19.07.2023","28,83","28,70","29,00","28,21","1,53M","0,91%"
"18.07.2023","28,57","28,45","28,65","28,05","1,23M","1,03%"
"17.07.2023","28,28","27,44","28,43","27,36","893,90K","1,54%"
"14.07.2023","27,85","28,49","28,63","27,74","1,59M","-2,28%"
"13.07.2023","28,50","28,21","28,94","28,21","1,89M","1,03%"
"12.07.2023","28,21","28,19","28,76","28,13","1,70M","0,79%"
"11.07.2023","27,99","28,22","28,37","27,48","1,57M","-1,69%"
"10.07.2023","28,47","29,20","29,26","28,40","1,75M","-3,20%"
"07.07.2023","29,41","29,56","29,92","29,19","1,15M","0,51%"
"06.07.2023","29,26","29,70","29,96","29,18","1,77M","-1,81%"
"05.07.2023","29,80","28,98","30,26","28,88","2,16M","2,37%"
"04.07.2023","29,11","29,01","29,20","28,59","762,70K","0,21%"
"03.07.2023","29,05","28,51","29,42","28,38","2,05M","2,00%"
"30.06.2023","28,48","28,16","28,83","28,16","2,12M","1,35%"
"29.06.2023","28,10","27,61","28,20","27,41","727,90K","2,63%"
"28.06.2023","27,38","28,03","28,03","27,30","906,50K","-0,40%"
"27.06.2023","27,49","27,80","28,38","26,95","1,67M","-0,36%"
"26.06.2023","27,59","28,11","28,11","27,17","1,13M","-1,85%"
"23.06.2023","28,11","27,85","28,37","27,60","888,40K","0,75%"
"22.06.2023","27,90","28,03","28,27","27,33","1,14M","-1,17%"
"21.06.2023","28,23","27,72","28,30","27,55","2,34M","1,04%"
"20.06.2023","27,94","27,80","28,12","27,59","2,23M","0,14%"
"19.06.2023","27,90","27,86","28,08","27,75","481,50K","0,07%"
"16.06.2023","27,88","27,63","27,99","27,30","8,13M","0,29%"
"15.06.2023","27,80","27,82","28,07","27,57","1,14M","-0,25%"
"14.06.2023","27,87","27,35","28,12","27,22","1,71M","2,05%"
"13.06.2023","27,31","28,66","28,72","27,14","2,20M","-4,01%"
"12.06.2023","28,45","27,81","28,82","27,81","2,75M","0,89%"
"09.06.2023","28,20","28,14","28,42","27,85","1,88M","1,15%"
"07.06.2023","27,88","27,49","27,90","27,10","2,52M","2,65%"
"06.06.2023","27,16","26,29","27,39","26,29","2,38M","2,65%"
"05.06.2023","26,46","26,54","26,64","25,76","2,40M","-0,30%"
"02.06.2023","26,54","26,98","27,34","26,48","3,04M","0,95%"
"01.06.2023","26,29","25,75","26,79","25,51","3,35M","3,18%"
"31.05.2023","25,48","24,87","25,52","24,63","1,50M","2,21%"
"30.05.2023","24,93","25,22","25,60","24,80","1,17M","-0,76%"
"29.05.2023","25,12","25,52","25,57","24,94","764,30K","-1,18%"
"26.05.2023","25,42","24,85","25,63","24,79","2,50M","3,00%"
"25.05.2023","24,68","24,00","24,91","24,00","1,58M","3,92%"
"24.05.2023","23,75","24,40","24,59","23,64","1,62M","-2,66%"
"23.05.2023","24,40","24,80","25,10","24,39","983,10K","-1,53%"
"22.05.2023","24,78","24,76","25,18","24,57","1,50M","0,16%"
"19.05.2023","24,74","25,10","25,45","24,73","2,93M","-1,20%"
"18.05.2023","25,04","24,12","25,50","24,09","2,81M","3,77%"
"17.05.2023","24,13","23,29","24,40","23,17","2,20M","4,37%"
"16.05.2023","23,12","23,70","23,98","22,95","1,51M","-2,36%"
"15.05.2023","23,68","23,00","24,15","22,99","3,08M","2,73%"
"12.05.2023","23,05","22,62","23,10","22,35","10,74M","1,90%"
"11.05.2023","22,62","21,92","22,66","21,69","1,66M","2,40%"
"10.05.2023","22,09","21,50","22,34","21,43","1,72M","2,98%"
"09.05.2023","21,45","21,32","21,89","21,12","1,46M","0,42%"
"08.05.2023","21,36","21,70","21,93","21,21","1,87M","-1,07%"
"06.05.2023","21,59","21,59","21,59","21,59","","-0,18%"
"05.05.2023","21,63","20,67","21,76","20,61","2,08M","5,05%"
"04.05.2023","20,59","20,66","21,25","20,48","3,24M","0,68%"
"03.05.2023","20,45","20,46","20,71","20,06","1,25M","0,05%"
"02.05.2023","20,44","21,44","21,44","20,29","2,80M","-4,08%"
"28.04.2023","21,31","20,24","21,31","20,17","2,33M","5,31%"
"27.04.2023","20,24","19,73","20,35","19,17","3,30M","2,39%"
"26.04.2023","19,76","19,90","20,07","19,58","1,29M","-0,64%"
"25.04.2023","19,89","20,36","20,47","19,73","1,37M","-2,36%"
"24.04.2023","20,37","20,40","20,57","20,21","1,20M","-0,19%"
"20.04.2023","20,41","19,66","20,41","19,46","1,81M","3,90%"
"19.04.2023","19,65","20,71","20,71","19,48","3,19M","-5,21%"
"18.04.2023","20,73","21,93","22,08","20,61","2,64M","-4,95%"
"17.04.2023","21,81","21,83","22,15","21,63","851,00K","-0,18%"
"14.04.2023","21,85","22,38","22,40","21,78","1,83M","-2,71%"
"13.04.2023","22,46","22,12","22,95","21,65","2,77M","1,55%"
"12.04.2023","22,11","21,93","22,69","21,87","3,65M","1,86%"
"11.04.2023","21,71","21,15","22,50","21,11","2,93M","3,90%"
"10.04.2023","20,89","21,22","21,22","20,62","1,22M","-0,84%"
"06.04.2023","21,07","20,30","21,68","20,27","2,50M","2,39%"
"05.04.2023","20,58","21,24","21,36","19,78","4,22M","-3,59%"
"04.04.2023","21,35","21,27","21,70","21,16","1,05M","1,12%"
"03.04.2023","21,11","21,64","21,64","20,59","2,02M","-2,76%"
"31.03.2023","21,71","22,64","22,76","21,66","2,01M","-4,62%"
"30.03.2023","22,76","22,47","23,32","22,26","1,39M","3,72%"
"29.03.2023","21,95","22,27","22,38","21,55","1,54M","-1,97%"
"28.03.2023","22,39","21,86","22,70","21,35","1,78M","2,43%"
"27.03.2023","21,86","21,66","22,07","21,43","996,20K","1,27%"
"24.03.2023","21,58","20,77","21,78","20,65","1,42M","4,27%"
"23.03.2023","20,70","21,52","21,71","20,26","2,19M","-3,79%"
"22.03.2023","21,51","21,60","22,10","21,03","2,09M","-0,14%"
"21.03.2023","21,54","21,28","21,91","21,14","11,45M","-1,22%"
"20.03.2023","21,81","22,10","22,42","21,52","2,57M","-1,33%"
"17.03.2023","22,10","22,25","23,24","21,76","5,01M","1,17%"
"16.03.2023","21,85","21,81","22,23","21,54","1,25M","-0,13%"
"15.03.2023","21,88","20,98","21,95","20,63","1,42M","3,10%"
"14.03.2023","21,22","21,67","22,45","21,12","1,17M","-2,31%"
"13.03.2023","21,72","21,56","22,18","21,35","994,40K","0,05%"
"10.03.2023","21,71","21,96","22,00","21,06","1,50M","-1,91%"
"09.03.2023","22,13","21,80","22,63","21,80","1,00M","0,67%"
"08.03.2023","21,98","20,90","22,09","20,90","1,07M","4,87%"
"07.03.2023","20,96","20,50","21,30","20,39","1,11M","1,57%"
"06.03.2023","20,64","20,00","21,04","19,88","1,36M","3,50%"
"03.03.2023","19,94","20,18","20,44","19,75","1,51M","-1,22%"
"02.03.2023","20,19","20,56","20,84","20,04","638,90K","-1,86%"
"01.03.2023","20,57","21,55","21,55","19,79","1,77M","-3,37%"
"28.02.2023","21,29","21,41","21,84","21,16","1,15M","-1,01%"
"27.02.2023","21,50","21,38","21,67","21,19","942,70K","0,60%"
"24.02.2023","21,38","21,61","21,76","21,09","807,60K","-1,09%"
"23.02.2023","21,61","21,52","21,87","21,28","705,20K","-0,05%"
"22.02.2023","21,62","22,08","22,21","21,41","370,40K","-2,57%"
"17.02.2023","22,19","21,90","22,30","21,71","1,66M","0,98%"
"16.02.2023","21,97","21,81","22,28","21,57","1,42M","-0,13%"
"15.02.2023","22,00","21,39","22,26","21,18","1,15M","1,91%"
"14.02.2023","21,59","22,52","22,63","21,48","634,40K","-2,74%"
"13.02.2023","22,20","21,73","22,58","21,62","815,80K","2,17%"
"10.02.2023","21,73","21,61","22,12","21,59","634,50K","-0,23%"
"09.02.2023","21,78","22,52","22,65","21,69","1,06M","-3,61%"
"08.02.2023","22,59","22,61","22,82","22,36","827,20K","0,66%"
"07.02.2023","22,45","22,94","23,06","22,45","641,50K","-1,93%"
"06.02.2023","22,89","23,20","23,41","22,36","1,20M","-1,98%"
"03.02.2023","23,35","24,19","24,39","23,34","1,00M","-3,92%"
"02.02.2023","24,30","23,66","24,78","23,66","1,65M","1,56%"
"01.02.2023","23,93","24,26","24,32","23,65","1,60M","-0,57%"
"31.01.2023","24,07","23,29","24,42","23,27","1,95M","3,38%"
"30.01.2023","23,28","23,04","23,47","23,04","1,10M","1,24%"
"27.01.2023","23,00","22,93","23,35","22,53","1,10M","0,30%"
"26.01.2023","22,93","22,54","23,09","22,41","1,70M","1,92%"
"25.01.2023","22,50","22,40","22,96","21,87","3,26M","0,00%"
"24.01.2023","22,50","21,70","23,00","21,68","2,23M","3,76%"
"23.01.2023","21,68","21,55","22,05","21,38","1,00M","0,64%"
"20.01.2023","21,54","21,28","21,83","20,82","1,39M","1,20%"
"19.01.2023","21,29","20,84","21,33","20,80","911,80K","0,56%"
"18.01.2023","21,17","20,84","21,40","20,59","1,52M","2,62%"
"17.01.2023","20,63","20,61","20,80","20,48","654,20K","0,33%"
"16.01.2023","20,56","20,43","20,75","20,01","764,80K","-0,24%"
"13.01.2023","20,61","21,15","21,28","20,38","852,50K","-3,72%"
"12.01.2023","21,40","21,57","21,97","21,05","963,60K","-1,45%"
"11.01.2023","21,72","21,90","22,21","21,39","717,70K","-0,90%"
"10.01.2023","21,92","20,63","22,14","20,38","1,69M","5,83%"
"09.01.2023","20,71","19,99","21,06","19,97","696,30K","0,14%"
"06.01.2023","20,68","20,09","20,79","19,86","811,20K","2,93%"
"05.01.2023","20,09","19,99","20,60","19,83","1,59M","0,99%"
"04.01.2023","19,89","19,85","20,08","19,57","905,80K","0,50%"
"03.01.2023","19,79","20,39","20,59","19,73","842,50K","-2,94%"
"02.01.2023","20,39","22,03","22,03","20,24","857,80K","-7,45%"
"29.12.2022","22,03","21,39","22,35","21,33","1,89M","3,55%"
"28.12.2022","21,28","20,55","21,54","20,50","863,50K","3,98%"
"27.12.2022","20,46","20,91","21,09","20,27","744,40K","-1,84%"
"26.12.2022","20,84","20,99","21,34","20,84","573,60K","-0,93%"
"23.12.2022","21,04","20,66","21,44","20,57","958,60K","2,29%"
"22.12.2022","20,57","20,56","20,80","20,17","701,10K","0,19%"
"21.12.2022","20,53","21,00","21,16","20,40","955,20K","-1,97%"
"20.12.2022","20,94","19,62","21,25","19,43","1,76M","6,60%"
"19.12.2022","19,65","19,11","19,83","18,99","1,07M","3,36%"
"16.12.2022","19,01","19,14","19,31","18,90","1,90M","-0,92%"
"15.12.2022","19,18","19,00","19,82","18,82","833,70K","0,62%"
"14.12.2022","19,07","19,07","19,36","18,66","1,95M","-0,61%"
"13.12.2022","19,18","19,85","20,23","19,02","777,40K","-3,12%"
"12.12.2022","19,80","20,73","20,90","19,44","1,15M","-4,55%"
"09.12.2022","20,75","21,32","21,33","20,60","1,05M","-2,67%"
"08.12.2022","21,32","21,78","21,88","20,75","2,40M","-2,56%"
"07.12.2022","21,88","21,22","21,96","21,22","1,44M","2,58%"
"06.12.2022","21,33","21,22","21,42","20,71","1,19M","0,93%"
"05.12.2022","21,13","21,90","21,90","20,84","747,90K","-4,19%"
"02.12.2022","22,05","21,41","22,41","21,31","1,34M","3,50%"
"01.12.2022","21,31","21,59","21,67","21,07","638,30K","-1,68%"
"30.11.2022","21,67","21,74","21,84","21,08","868,00K","-0,41%"
"29.11.2022","21,76","21,53","22,16","21,32","1,17M","1,42%"
"28.11.2022","21,45","21,76","22,10","21,40","955,40K","-2,89%"
"25.11.2022","22,09","22,81","22,81","21,35","1,04M","-3,02%"
"24.11.2022","22,78","21,61","22,90","21,53","818,30K","6,13%"
"23.11.2022","21,46","22,02","22,02","21,27","978,10K","-2,89%"
"22.11.2022","22,10","22,87","23,08","21,87","859,20K","-3,23%"
"21.11.2022","22,84","22,22","23,05","22,16","1,86M","3,06%"
"18.11.2022","22,16","21,84","22,70","21,80","958,50K","2,41%"
"17.11.2022","21,64","21,82","21,82","20,64","3,07M","-2,26%"
"16.11.2022","22,14","22,86","23,00","21,61","2,16M","-4,00%"
"14.11.2022","23,06","22,79","23,22","22,09","1,75M","3,66%"
"11.11.2022","22,25","22,51","23,06","21,51","4,97M","-1,13%"
"10.11.2022","22,50","24,52","24,54","22,21","1,82M","-9,12%"
"09.11.2022","24,76","25,05","25,13","24,62","1,35M","-0,79%"
"08.11.2022","24,96","25,03","25,15","24,54","1,30M","-0,74%"
"07.11.2022","25,15","26,30","26,41","25,08","1,29M","-4,58%"
"04.11.2022","26,36","26,82","27,07","26,26","1,05M","-0,11%"
"03.11.2022","26,39","25,48","26,56","25,36","1,08M","0,83%"
"01.11.2022","26,17","25,77","26,43","25,61","862,90K","-0,63%"
"31.10.2022","26,34","24,92","26,39","24,50","1,27M","3,91%"
"28.10.2022","25,34","24,89","25,58","24,81","1,09M","0,78%"
"27.10.2022","25,15","24,29","25,44","24,02","1,19M","3,52%"
"26.10.2022","24,29","24,57","24,63","23,84","1,51M","-1,90%"
"25.10.2022","24,76","25,55","25,69","24,76","659,60K","-3,59%"
"24.10.2022","25,69","25,10","25,76","24,81","769,30K","1,12%"
"21.10.2022","25,40","24,62","25,71","24,33","1,51M","2,86%"
"20.10.2022","24,70","25,65","25,65","24,22","4,18M","-3,12%"
"19.10.2022","25,49","25,65","25,65","24,83","1,01M","-0,95%"
"18.10.2022","25,74","26,18","26,48","24,90","1,98M","-1,69%"
"17.10.2022","26,18","26,04","26,82","25,96","989,70K","1,02%"
"14.10.2022","25,91","26,53","26,75","25,72","908,30K","-2,30%"
"13.10.2022","26,52","25,76","26,79","24,90","3,06M","-3,50%"
"11.10.2022","27,49","27,30","27,75","27,14","1,10M","0,36%"
"10.10.2022","27,39","27,47","27,70","27,20","728,50K","-0,07%"
"07.10.2022","27,41","27,55","27,60","26,96","921,80K","-0,50%"
"06.10.2022","27,54","27,52","27,78","27,33","571,80K","0,75%"
"05.10.2022","27,34","27,22","27,60","26,90","887,80K","0,58%"
"04.10.2022","27,18","27,70","28,17","27,14","1,20M","-1,18%"
"03.10.2022","27,50","26,88","27,95","26,68","1,59M","3,36%"
"30.09.2022","26,61","25,44","26,82","25,18","1,85M","4,19%"
"29.09.2022","25,54","25,56","25,78","25,05","868,40K","-1,25%"
"28.09.2022","25,86","25,16","26,12","25,15","632,30K","0,57%"
"27.09.2022","25,72","25,93","26,08","25,52","505,80K","0,15%"
"26.09.2022","25,68","26,47","26,56","25,50","622,80K","-3,72%"
"23.09.2022","26,67","26,60","26,80","26,26","1,35M","-1,34%"
"22.09.2022","27,03","26,31","27,24","25,75","1,09M","3,77%"
"21.09.2022","26,05","25,63","26,42","25,49","829,10K","1,26%"
"20.09.2022","25,73","25,70","26,08","25,35","1,00M","0,11%"
"19.09.2022","25,70","24,26","25,82","24,13","1,83M","5,40%"
